OBJECTID,TICKET_NUMBER,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,VIOLATION_PROC_DESC,LOCATION,PLATE_STATE,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DESC,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM
81451664,7918428523,2023/02/08 05:00:00+00,730,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P029,PARK WITH LEFT WHEEL TO THE CURB,BLOCK 1600 T ST NW, ,,0,0,Other,,,20,0,0,0,0,0,0,396774.18,138634.72,38.916,-77.037,806585,2023/03/05 15:02:52+00
81451665,7918428545,2023/02/08 05:00:00+00,742,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P055,NO PARKING ANYTIME,BLOCK 1600 T ST NW, ,,0,0,Other,,,30,0,0,0,0,0,0,396774.18,138634.72,38.916,-77.037,806585,2023/03/05 15:02:52+00
81451666,7918441005,2023/02/01 05:00:00+00,2059,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P150,ONE RUNNING HEAD LIGHT,AT 3500 12TH ST NE  LEFT LANE @MON*, ,,0,0,Other,,,5,0,0,0,0,0,0,400762.49,140533.03,38.933,-76.991,152279,2023/03/05 15:02:52+00
81451669,7918443595,2023/02/01 05:00:00+00,1052,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P014,EMERGENCY NO PARKING,ON 700 FAIRMONT ST NW, ,,0,0,Other,,,50,50,0,0,0,0,0,397904.98,139683.6,38.925,-77.024,804370,2023/03/05 15:02:52+00
81451670,7918483801,2023/02/16 05:00:00+00,1657,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",BLOCK 2000 WEST VIRGINIA AVE NE, ,,0,0,Other,,,150,0,0,0,0,0,0,401490.32,138358.52,38.913,-76.983,812961,2023/03/05 15:02:52+00
81451671,7918486170,2023/02/17 05:00:00+00,1812,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",BLOCK 2700 4TH ST NE, ,,0,0,Other,,,150,0,0,0,0,0,0,399950.54,139686.15,38.925,-77.001,812305,2023/03/05 15:02:52+00
81451672,7918502605,2023/02/01 05:00:00+00,1358,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 200 RHODE ISLAND AVE NE EAST*, ,,0,0,Other,,,100,0,0,0,0,0,0,399759.62,139012.82,38.919,-77.003,801335,2023/03/05 15:02:52+00
81451673,7918502631,2023/02/01 05:00:00+00,1457,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 300 T ST NE WESTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,399888.21,138633.27,38.916,-77.001,806888,2023/03/05 15:02:52+00
81451674,7918502642,2023/02/01 05:00:00+00,1507,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 300 T ST NE WESTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,399888.21,138633.27,38.916,-77.001,806888,2023/03/05 15:02:52+00
81451675,7918516233,2023/02/10 05:00:00+00,1414,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P170,FAILURE TO DISPLAY CURRENT TAGS,BLOCK 6200 2ND ST NW WEST SIDE @RI*, ,,0,0,Other,,,100,0,0,0,0,0,0,398762.332,138569.227,38.915,-77.014,900441,2023/03/05 15:02:52+00
81451676,7918521494,2023/02/20 05:00:00+00,1733,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P385,"STOPPING, STANDING OR PARKING VEHICLE IN BIKE LANE",BLOCK 2000 WEST VIRGINIA AVE NE, ,,0,0,Other,,,150,0,0,0,0,0,0,401490.32,138358.52,38.913,-76.983,812961,2023/03/05 15:02:52+00
81451677,7918522216,2023/02/01 05:00:00+00,1756,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 700 MT VERNON PL NW WESTBOUND, ,,11762000,0,Other,,,100,0,0,0,0,0,0,398006.6,137232.25,38.903,-77.023,813971,2023/03/05 15:02:52+00
81451678,7918522220,2023/02/02 05:00:00+00,943,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 1000 KENILWORTH AVE NE NORTH*, ,,0,0,Other,,,100,100,0,0,0,0,0,404997.48,137339.32,38.904,-76.942,815329,2023/03/05 15:02:52+00
81451679,7918522231,2023/02/02 05:00:00+00,1130,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 400 NEW YORK AVE NW EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,398508.02,137407.32,38.905,-77.017,808701,2023/03/05 15:02:52+00
81451680,7918522264,2023/02/02 05:00:00+00,1410,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,BLOCK 200 T ST NE WESTBOUND, ,,0,0,Other,,,500,0,0,0,0,0,0,399759.97,138633.09,38.916,-77.003,812377,2023/03/05 15:02:52+00
81451681,7918522275,2023/02/02 05:00:00+00,1415,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 200 T ST NE WESTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,399759.97,138633.09,38.916,-77.003,812377,2023/03/05 15:02:52+00
81451682,7918522286,2023/02/02 05:00:00+00,1711,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1400 M ST NW WESTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,397095.08,137532.58,38.906,-77.033,805104,2023/03/05 15:02:52+00
81451683,7918522290,2023/02/06 05:00:00+00,1334,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 3600 WARDER ST NW NORTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,398169.96,140820.05,38.935,-77.021,814422,2023/03/05 15:02:52+00
81451684,7918522301,2023/02/06 05:00:00+00,1420,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 1200 11TH ST NW SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,397654.88,137620.94,38.906,-77.027,807035,2023/03/05 15:02:52+00
81451685,7918525263,2023/02/10 05:00:00+00,107,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,Inside 1160 1ST ST NE Inside, ,,0,0,Other,,,250,250,0,0,0,0,0,399454.31,137478.54,38.905,-77.006,304584,2023/03/05 15:02:52+00
81451686,7918525274,2023/02/10 05:00:00+00,113,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,Inside 1160 1ST ST NE Inside, ,,0,0,Other,,,250,0,0,0,0,0,0,399454.31,137478.54,38.905,-77.006,304584,2023/03/05 15:02:52+00
81451687,7918525285,2023/02/10 05:00:00+00,119,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,Inside 1160 1ST ST NE Inside, ,,0,0,Other,,,250,0,0,0,0,0,0,399454.31,137478.54,38.905,-77.006,304584,2023/03/05 15:02:52+00
81451688,7918532414,2023/02/08 05:00:00+00,1525,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,BLOCK 300 RIGGS RD NE EASTBOUND, ,,0,0,Other,,,500,0,0,0,0,0,0,399852.83,143321.1,38.958,-77.002,810341,2023/03/05 15:02:52+00
81451689,7918532425,2023/02/09 05:00:00+00,1433,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P012,DISOBEYING OFFICIAL SIGN,BLOCK 1400 TAYLOR ST NE EASTBOUND, ,,0,0,Other,,,30,0,0,0,0,0,0,401424.12,141425.79,38.941,-76.984,807380,2023/03/05 15:02:52+00
81451690,7918532436,2023/02/09 05:00:00+00,1437,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1400 TAYLOR ST NE EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,401424.12,141425.79,38.941,-76.984,807380,2023/03/05 15:02:52+00
81451691,7918532440,2023/02/09 05:00:00+00,1439,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1400 TAYLOR ST NE EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,401424.12,141425.79,38.941,-76.984,807380,2023/03/05 15:02:52+00
81451692,7918542693,2023/02/01 05:00:00+00,901,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P191,FAIL TO OBTAIN IRP TRIP PERMIT,BLOCK 1200 BRANCH AVE SE SOUTHBOUND, ,,0,0,Other,,,500,0,0,0,0,0,0,403375.47,134144.99,38.875,-76.961,811515,2023/03/05 15:02:52+00
81451693,7918542704,2023/02/01 05:00:00+00,906,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1200 BRANCH AVE SE SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,403375.47,134144.99,38.875,-76.961,811515,2023/03/05 15:02:52+00
81451694,7918544373,2023/02/06 05:00:00+00,1424,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 1200 11TH ST NW SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,397654.88,137620.94,38.906,-77.027,807035,2023/03/05 15:02:52+00
81451695,7918544384,2023/02/06 05:00:00+00,1428,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1200 11TH ST NW SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,397654.88,137620.94,38.906,-77.027,807035,2023/03/05 15:02:52+00
81451696,7918544406,2023/02/06 05:00:00+00,1504,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 1100 14TH ST NW SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,397228.79,137406.96,38.905,-77.032,811856,2023/03/05 15:02:52+00
81451697,7918545692,2023/02/09 05:00:00+00,1504,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P170,FAILURE TO DISPLAY CURRENT TAGS,BLOCK 1400 TAYLOR ST NE WESTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,401424.12,141425.79,38.941,-76.984,807380,2023/03/05 15:02:52+00
81451698,7918545703,2023/02/09 05:00:00+00,1507,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1400 TAYLOR ST NE WESTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,401424.12,141425.79,38.941,-76.984,807380,2023/03/05 15:02:52+00
81451699,7918545714,2023/02/09 05:00:00+00,1509,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 1400 TAYLOR ST NE WESTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,401424.12,141425.79,38.941,-76.984,807380,2023/03/05 15:02:52+00
81451700,7918545725,2023/02/09 05:00:00+00,1511,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,BLOCK 1400 TAYLOR ST NE WESTBOUND, ,,0,0,Other,,,500,0,0,0,0,0,0,401424.12,141425.79,38.941,-76.984,807380,2023/03/05 15:02:52+00
81451701,7918551933,2023/02/15 05:00:00+00,1236,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P269,NO STANDING ANYTIME,BLOCK 700 3RD ST NW EAST SIDE, ,,950002975,0,Other,,,50,50,0,0,0,0,0,398679.85,136801.66,38.899,-77.015,807908,2023/03/05 15:02:52+00
81451702,7918551944,2023/02/15 05:00:00+00,1300,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 600 BLOCK INDIANA AVE NW NOR*, ,,0,0,Other,,,50,0,0,0,0,0,0,398186.37,136255.44,38.894,-77.021,804931,2023/03/05 15:02:52+00
81451703,7918551955,2023/02/15 05:00:00+00,1306,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,ON 600 INDIANA AVE NW NORTH SIDE, ,,0,0,Other,,,50,50,0,0,0,0,0,398186.37,136255.44,38.894,-77.021,804931,2023/03/05 15:02:52+00
81451704,7918551966,2023/02/15 05:00:00+00,1311,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,ON 600 INDIANA AVE NW NORTH SIDE, ,,0,0,Other,,,50,0,0,0,0,0,0,398186.37,136255.44,38.894,-77.021,804931,2023/03/05 15:02:52+00
81451705,7918551970,2023/02/16 05:00:00+00,932,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P269,NO STANDING ANYTIME,BLOCK 1300 MARYLAND AVE SW NORTH S*, ,,0,0,Other,,,50,50,0,0,0,0,0,397474.26,135152.38,38.884,-77.029,804689,2023/03/05 15:02:52+00
81451706,7918551981,2023/02/16 05:00:00+00,937,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P170,FAILURE TO DISPLAY CURRENT TAGS,BLOCK 1300 MARYLAND AVE SW NORTH S*, ,,0,0,Other,,,100,100,0,0,0,0,0,397474.26,135152.38,38.884,-77.029,804689,2023/03/05 15:02:52+00
81451707,7918551992,2023/02/16 05:00:00+00,938,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P269,NO STANDING ANYTIME,BLOCK 1300 MARYLAND AVE SW NORTH S*, ,,0,0,Other,,,50,50,0,0,0,0,0,397474.26,135152.38,38.884,-77.029,804689,2023/03/05 15:02:52+00
81451708,7918566736,2023/02/06 05:00:00+00,1511,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1100 14TH ST NW SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,397228.79,137406.96,38.905,-77.032,811856,2023/03/05 15:02:52+00
81451709,7918566740,2023/02/06 05:00:00+00,1517,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1100 14TH ST NW SOUTHBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,397228.79,137406.96,38.905,-77.032,811856,2023/03/05 15:02:52+00
81451710,7918566751,2023/02/06 05:00:00+00,1555,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1500 MASSACHUSETTS AVE NW WE*, ,,0,0,Other,,,100,100,0,0,0,0,0,396964.32,137650.52,38.907,-77.035,804440,2023/03/05 15:02:52+00
81451711,7918566762,2023/02/06 05:00:00+00,1610,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1800 M ST NW WESTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,396307.81,137533.79,38.906,-77.043,809121,2023/03/05 15:02:52+00
81451712,7918567285,2023/02/10 05:00:00+00,1541,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1600 RHODE ISLAND AVE NE EAS*, ,,0,0,Other,,,100,0,0,0,0,0,0,401615.04,139853.86,38.927,-76.981,800415,2023/03/05 15:02:52+00
81451713,7918567296,2023/02/10 05:00:00+00,1543,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1600 RHODE ISLAND AVE NE EAS*, ,,0,0,Other,,,100,0,0,0,0,0,0,401615.04,139853.86,38.927,-76.981,800415,2023/03/05 15:02:52+00
81451714,7918567311,2023/02/10 05:00:00+00,1607,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1600 RHODE ISLAND AVE NE WES*, ,,0,0,Other,,,100,0,0,0,0,0,0,401615.04,139853.86,38.927,-76.981,800415,2023/03/05 15:02:52+00
81451715,7918567624,2023/02/06 05:00:00+00,1719,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 700 MT VERNON PL NW WESTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,398006.6,137232.25,38.903,-77.023,813971,2023/03/05 15:02:52+00
81451716,7918567635,2023/02/10 05:00:00+00,826,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 1100 W ST NE WESTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,400872.13,139033.19,38.919,-76.99,811770,2023/03/05 15:02:52+00
81451717,7918567650,2023/02/10 05:00:00+00,909,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1100 W ST NE EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,400872.13,139033.19,38.919,-76.99,811770,2023/03/05 15:02:52+00
81451718,7918567694,2023/02/23 05:00:00+00,839,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 300 NEW YORK AVE NE EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,399873.44,138013.36,38.91,-77.001,806455,2023/03/05 15:02:53+00
81451719,7918567705,2023/02/23 05:00:00+00,841,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 300 NEW YORK AVE NE EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,399873.44,138013.36,38.91,-77.001,806455,2023/03/05 15:02:53+00
81451720,7918569013,2023/02/10 05:00:00+00,1609,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1600 RHODE ISLAND AVE NE WES*, ,,0,0,Other,,,100,0,0,0,0,0,0,401615.04,139853.86,38.927,-76.981,800415,2023/03/05 15:02:53+00
81451721,7918569024,2023/02/11 05:00:00+00,1421,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 600 MISSOURI AVE NW EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,398110.73,143448.5,38.959,-77.022,812484,2023/03/05 15:02:53+00
81451722,7918569035,2023/02/11 05:00:00+00,1423,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 600 MISSOURI AVE NW EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,398110.73,143448.5,38.959,-77.022,812484,2023/03/05 15:02:53+00
81451723,7918569046,2023/02/11 05:00:00+00,1425,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,BLOCK 600 MISSOURI AVE NW EASTBOUND, ,,0,0,Other,,,500,0,0,0,0,0,0,398110.73,143448.5,38.959,-77.022,812484,2023/03/05 15:02:53+00
81451724,7918569050,2023/02/11 05:00:00+00,1427,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 600 MISSOURI AVE NW EASTBOUND, ,,0,0,Other,,,100,0,0,0,0,0,0,398110.73,143448.5,38.959,-77.022,812484,2023/03/05 15:02:53+00
81451725,7918569061,2023/02/13 05:00:00+00,1411,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:53+00
81451726,7918569072,2023/02/13 05:00:00+00,1414,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:53+00
81451727,7918569083,2023/02/13 05:00:00+00,1441,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,500,500,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:53+00
81451728,7918569094,2023/02/13 05:00:00+00,1443,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P360,COMMERCIAL MOTOR VEHICLE - OUT OF SERVICE,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:53+00
81451729,7918569105,2023/02/13 05:00:00+00,1447,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 2600 MILITARY RD NW EASTBOUND, ,,0,0,Other,,,100,100,0,0,0,0,0,395285.93,143693.34,38.961,-77.054,808398,2023/03/05 15:02:53+00
81451730,7918569116,2023/02/14 05:00:00+00,1312,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,BLOCK 1400 SOUTH CAPITOL ST SW SOU*, ,,0,0,Other,,,500,0,0,0,0,0,0,399211.6,133853.1,38.873,-77.009,815777,2023/03/05 15:02:53+00
81451731,7918572115,2023/02/18 05:00:00+00,1629,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P077,MOTOR RUNNING UNATTENDED,BLOCK 325 MORSE ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399978.8,137790.82,38.908,-77,809786,2023/03/05 15:02:53+00
81451732,7918572126,2023/02/18 05:00:00+00,1654,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P077,MOTOR RUNNING UNATTENDED,AT 320 MORSE ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399978.8,137790.82,38.908,-77,809786,2023/03/05 15:02:53+00
81451733,7918572130,2023/02/25 05:00:00+00,1511,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 400 MORSE ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,400046.41,137753.65,38.908,-76.999,811105,2023/03/05 15:02:53+00
81451734,7918572141,2023/02/25 05:00:00+00,1518,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P010,OBSTRUCTING CROSSWALK,AT 1300 4TH ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,400060.99,137938.64,38.909,-76.999,314063,2023/03/05 15:02:53+00
81451735,7918572152,2023/02/25 05:00:00+00,1522,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P002,STAND OR PARK IN ALLEY,REAR 1200 4TH ST NE, ,,0,0,Other,,,30,0,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:53+00
81451736,7918581322,2023/02/14 05:00:00+00,1321,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P190,FAIL TO REGISTER APPORTIONABLE VEHICLE UNDER IRP,BLOCK 1400 SOUTH CAPITOL ST SW SOU*, ,,0,0,Other,,,500,0,0,0,0,0,0,399211.6,133853.1,38.873,-77.009,815777,2023/03/05 15:02:53+00
81451737,7918581333,2023/02/14 05:00:00+00,1343,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P361,COMMERCIAL MOTOR VEHICLE - NOT OUT OF SERVICE,BLOCK 1400 SOUTH CAPITOL ST SW SOU*, ,,0,0,Other,,,100,100,0,0,0,0,0,399211.6,133853.1,38.873,-77.009,815777,2023/03/05 15:02:53+00
81451738,7918581580,2023/02/25 05:00:00+00,1523,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P002,STAND OR PARK IN ALLEY,REAR 1200 4TH ST NE, ,,0,0,Other,,,30,0,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:53+00
81451739,7918581591,2023/02/25 05:00:00+00,1554,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P010,OBSTRUCTING CROSSWALK,AT 1300 4TH ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,400060.99,137938.64,38.909,-76.999,314063,2023/03/05 15:02:53+00
81451740,7918581602,2023/02/25 05:00:00+00,1557,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P001,PARK ABREAST OF ANOTHER VEHICLE,BLOCK 1200 4TH ST NE, ,,0,0,Other,,,50,0,0,0,0,0,0,399950.5,137616.59,38.906,-77.001,800030,2023/03/05 15:02:53+00
